       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      39.972107     2944.951630     2345.057990     2194.179730   6.9 1.748 4.220 3.893     1537.207857         1420.35   8.2
      20.863277     2949.394857     1549.346250     1541.095000   0.5 6.405 7.682 7.618     1149.706863         1141.11   0.8
      42.230520     2944.424210     1636.295430     1518.463390   7.8 1.676 4.145 3.814     1069.530404         979.924   9.1
      53.180327     2939.976680     1660.819370     1381.194390  20.2 2.523 4.821 4.542     1113.611832          916.49  21.5
      10.249707     2958.525900     2827.997270     2699.495010   4.8 2.174 4.592 4.291     1880.050414         1774.29   6.0
      67.298433     2938.968007      755.660010      575.044850  31.4 0.232 1.694 1.269      447.609208         334.523  33.8
      21.706340     2955.451820     6978.114830     5962.285770  17.0 0.348 1.970 1.554     4181.688561         3510.96  19.1
      71.965560     2938.448857     1403.575290      926.583340  51.5 0.151 1.492 1.061      824.307222         534.203  54.3
       7.624313     2956.764050     2819.170000     2724.174230   3.5 5.836 7.265 7.168     2062.546077          1986.5   3.8
      75.863097     2936.498417      872.163990      731.732780  19.2 2.002 4.455 4.143      576.825928         478.241  20.6
      84.400770     2938.081660     1267.787240     1242.029990   2.1 1.018 3.275 2.904      801.097933         773.294   3.6
      14.142740     2957.707900     4019.836490     3375.107950  19.1 1.592 4.054 3.717     2618.292697         2169.95  20.7
      48.366167     2943.675003     2882.610200     2445.602420  17.9 0.425 2.145 1.734     1739.982001         1451.11  19.9
      41.566233     2942.072653      774.814780      749.796490   3.3 4.027 5.937 5.740      541.151404         519.976   4.1
      31.140203     2946.790230     1155.282700     1075.038120   7.5 4.310 6.144 5.963      812.867608         751.525   8.2
       5.938337     2960.485070     3417.853340     3308.337460   3.3 2.815 4.970 4.712     2304.528768          2209.3   4.3
      62.211147     2934.244980      472.436220      501.346000  -5.8 5.855 7.279 7.183      345.806582         365.775  -5.5
      63.197853     2936.385640      561.678610      569.790280  -1.4 3.114 5.267 5.018      382.881423          384.87  -0.5
      21.971967     2952.747583     1268.905870     1266.270640   0.2 3.052 5.221 4.969      863.537189         853.764   1.1
      52.071043     2942.004360     2975.993240     2678.945230  11.1 0.996 3.239 2.866     1877.757480         1665.37  12.8
       7.725917     2961.652090     5429.209980     4334.052600  25.3 0.948 3.160 2.784     3414.958610          2685.4  27.2
      79.211503     2937.336807     1493.139730     1460.925650   2.2 1.463 3.903 3.558      966.903518         933.469   3.6
       1.100877     2961.514563     6969.477530     6892.483610   1.1 5.085 6.714 6.575     5002.988835          4923.9   1.6
      77.698767     2936.738497     1362.838280     1120.866670  21.6 1.862 4.330 4.010      897.100653         728.841  23.1
      76.770560     2937.464597     1788.268020     1504.980490  18.8 1.235 3.603 3.245     1144.619422         949.827  20.5
      21.681197     2950.539190     1516.652780     1501.503390   1.0 5.261 6.842 6.714     1093.598924         1077.86   1.5
      81.488543     2938.539077     1257.589750     1301.158150  -3.3 0.361 2.000 1.585      754.543777         767.187  -1.6
      44.280330     2938.851170      454.051080      452.865970   0.3 6.249 7.568 7.495      335.630470         333.927   0.5
      64.216203     2938.076713      840.322970      662.644210  26.8 1.023 3.283 2.912      531.155758         412.702  28.7
       7.454627     2958.412630     2900.484140     2785.690480   4.1 4.187 6.055 5.866     2034.292904         1940.65   4.8
      28.452767     2945.470200      699.915030      721.826850  -3.0 6.430 7.700 7.638      519.695165         534.829  -2.8
      28.011283     2952.184647     4164.525810     3514.902930  18.5 0.615 2.548 2.150     2555.734509         2122.16  20.4
      71.656917     2933.103987      637.921570      596.349860   7.0 5.496 7.015 6.900      462.733518         430.861   7.4
      13.914937     2957.403537     3197.877670     2839.174330  12.6 1.896 4.363 4.044     2107.611137         1848.61  14.0
      58.099060     2940.351303      865.488060      680.529380  27.2 0.649 2.614 2.219      532.582508         412.047  29.3
      62.944157     2939.202480      650.867980      405.481410  60.5 0.298 1.852 1.432      388.106948         237.532  63.4
      33.235597     2945.792317     1416.303560     1356.606160   4.4 3.708 5.702 5.487      980.876577         932.228   5.2
      78.704927     2938.448980     1942.797970     1957.412050  -0.7 0.151 1.491 1.061     1140.972617         1128.49   1.1
       6.982083     2958.680277     3057.762120     2956.060260   3.4 3.920 5.858 5.655     2129.584265         2043.72   4.2
      35.670050     2947.727663     5116.324570     4257.289260  20.2 0.972 3.201 2.826     3223.350081         2642.33  22.0
       9.731627     2957.109047     2823.524380     2726.902380   3.5 4.391 6.204 6.027     1990.864147         1910.66   4.2
      79.708790     2938.571610     1491.305440     1569.661790  -5.0 0.228 1.685 1.260      883.033514         912.767  -3.3
      25.933820     2950.645517     1839.954420     1708.882470   7.7 2.854 4.988 4.733     1241.434911         1142.07   8.7
      18.719933     2955.258747     1403.434280     1420.299280  -1.2 2.041 4.488 4.178      929.353794          929.53  -0.0
      27.327663     2952.745077     5612.900600     5427.951610   3.4 0.055 1.241 0.803     3261.193899         3094.31   5.4
       0.034510     2962.354930     7252.076710     6913.666050   4.9 5.745 7.198 7.097     5293.631670         5029.11   5.3
      18.819600     2951.008223     1870.150320     1911.140510  -2.1 6.292 7.599 7.529     1383.872089         1410.83  -1.9
      42.983647     2942.038627     1022.524540      952.143660   7.4 3.461 5.522 5.292      703.539001         649.659   8.3
      11.843977     2956.912680     2800.869400     2816.784360  -0.6 3.087 5.247 4.997     1907.888697         1901.12   0.4
      75.187917     2934.308133      635.865930      601.574120   5.7 4.192 6.058 5.870      446.025446          419.14   6.4
      83.141543     2936.848513     1217.309860     1208.137830   0.8 2.251 4.648 4.352      810.971555         795.907   1.9
      44.846557     2940.780820      883.809360      868.455130   1.8 4.319 6.151 5.970      622.009062         607.271   2.4
      15.129853     2956.025100     2749.533240     2535.058010   8.5 2.675 4.903 4.634     1849.246835         1687.98   9.6
      82.960670     2937.879283     1233.042150     1238.059500  -0.4 1.221 3.582 3.223      788.593218         780.695   1.0
      34.996670     2944.972787      941.322300     1015.598690  -7.3 3.727 5.717 5.502      652.260438         698.288  -6.6
      39.132297     2941.946693      634.954350      589.043060   7.8 5.353 6.910 6.787      458.918432         423.921   8.3
      74.465300     2933.500047      621.438860      598.172800   3.9 4.800 6.504 6.350      442.839893         423.954   4.5
      26.019627     2952.288650     3867.301870     3327.537290  16.2 1.211 3.569 3.209     2472.042845         2097.12  17.9
      77.458583     2935.969160     1088.108920      893.739190  21.7 2.731 4.931 4.666      732.586591         595.812  23.0
      70.979140     2936.559307      820.127150      709.139870  15.7 2.341 4.709 4.418      547.612465         468.349  16.9
      36.077690     2948.210777     6009.138020     5289.656650  13.6 0.489 2.285 1.879     3648.304804         3157.82  15.5
      31.112457     2949.579907     4064.568580     3456.526830  17.6 1.520 3.971 3.630     2639.008712         2214.77  19.2
      46.217950     2942.788193     2362.015840     2486.879840  -5.0 1.712 4.183 3.854     1546.113945         1607.36  -3.8
      20.521260     2953.575570     1391.513100     1317.234150   5.6 3.024 5.201 4.947      946.261308         887.398   6.6
       9.356380     2961.200633     7550.200790     5934.539290  27.2 0.299 1.856 1.437     4502.945816         3477.14  29.5
      45.407477     2940.560487      840.584260      828.377720   1.5 3.940 5.873 5.670      585.731767         573.035   2.2
      27.887493     2950.891650     2634.920440     2203.328600  19.6 1.908 4.373 4.056     1737.296064         1435.24  21.0
      57.285963     2941.101477     2855.597860     2185.965920  30.6 0.499 2.305 1.900     1735.133221          1306.1  32.8
      32.763157     2947.067173     2339.302080     2094.145910  11.7 3.133 5.280 5.033     1595.432936         1415.27  12.7
      77.259083     2936.497680     1205.349600      967.879190  24.5 2.202 4.613 4.313      801.942407           636.7  26.0
      10.649950     2958.662267     3119.186150     2912.138390   7.1 2.038 4.485 4.175     2065.298452         1905.65   8.4
      31.406573     2950.455913     5437.774370     4426.594380  22.8 0.644 2.605 2.210     3344.921240         2679.17  24.8
      29.963287     2948.604960     1789.095770     1684.742340   6.2 3.295 5.400 5.161     1225.510877         1143.99   7.1
      67.955810     2936.923810      411.033780      420.818680  -2.3 2.276 4.665 4.370      274.007469         277.428  -1.2
      72.742080     2936.505813      726.971200      725.179710   0.2 2.094 4.531 4.224      482.175287         475.434   1.4
      29.344307     2946.946030      886.484710      879.484710   0.8 4.954 6.617 6.472      634.218045         626.009   1.3
      40.606543     2944.463050     1693.497910     1621.589560   4.4 2.237 4.638 4.340     1127.772789         1067.83   5.6
      25.480610     2950.621597     1841.248730     1692.058680   8.8 2.878 4.999 4.745     1242.795117         1131.35   9.9
      76.118510     2934.370000      701.199110      632.094300  10.9 4.330 6.159 5.979      493.630487         442.129  11.6
      60.081360     2937.592297      704.859930      699.838880   0.7 3.008 5.189 4.934      479.104819         471.238   1.7
      11.522057     2959.791160     6322.439990     5045.805960  25.3 0.909 3.094 2.716     3966.339496         3117.75  27.2
      64.567170     2938.109583      784.448170      620.569380  26.4 0.990 3.230 2.857      494.794824         385.641  28.3
      74.597940     2938.201903     1168.827050     1038.269560  12.6 0.298 1.853 1.434      697.001424         608.258  14.6
      54.456847     2940.227610     2031.012240     1842.596990  10.2 2.272 4.663 4.367     1353.800418         1214.61  11.5
       4.962363     2960.954160     4156.373470     4044.989670   2.8 3.146 5.290 5.043     2835.690605         2734.74   3.7
       4.078050     2963.977950     4936.265980     4437.815780  11.2 0.122 1.417 0.984     2889.811316          2550.0  13.3
      57.132263     2938.333857      474.062110      419.245870  13.1 3.266 5.378 5.138      324.475946          284.44  14.1
      29.115363     2948.564313     1325.118800     1322.803750   0.2 3.336 5.429 5.193      908.680129         899.281   1.0
      79.192787     2931.976383      891.253320      848.065070   5.1 6.824 7.990 7.949      668.206773          634.96   5.2
      28.968750     2947.987067     1062.485030     1077.730830  -1.4 3.913 5.853 5.649      739.837345          744.96  -0.7
      40.105940     2944.521980     1774.844690     1710.751760   3.7 2.178 4.595 4.294     1180.044778         1124.55   4.9
      77.382757     2932.260907      765.867840      720.587190   6.3 6.439 7.707 7.645      568.796509         534.043   6.5
      30.219007     2946.446450      854.662450      826.009670   3.5 4.654 6.397 6.234      606.739934         583.045   4.1
      78.070600     2938.416517     1491.282780     1314.301550  13.5 0.183 1.573 1.145      878.865628         760.502  15.6
      73.304150     2937.723307      888.581480      688.392050  29.1 0.577 2.469 2.069      543.567882         414.225  31.2
      70.282390     2932.626040      615.090530      567.125620   8.5 6.274 7.586 7.514      454.953022          418.46   8.7
      57.564203     2937.042090      417.243900      390.388500   6.9 4.558 6.327 6.159      295.476537         274.821   7.5
